Application ID,Application Name,Module ID,Module Name,Functionaliyt ID,Functionality Name,Release ID,Release Name,Defect ID,Type of Defect,Defect Reason,Defect Description,Severity ,RCA,Release Date,Defect Creation Date,Defect Fix Date,Complexity,Business Impact,Hotspot,Latest_Func_Rel
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4610,Data,Environment,Headers for transaction amount(LCY) and transaction amount(USD) are not showing completely in the UI of Check Breach Issues tab.,LOW,Issues were fixed by making changes in the setup,12/19/2020,12/21/2020,1/24/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4611,Business Logic,Third Party,The notes at the bottom of Data Tracing emails has garabge symbol and needs to be execute in Check Breach Issues. ,LOW,New requirements were added to the project afer confirming with Client,12/19/2020,2/9/2020,4/7/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4612,Data,Data,Check Breach Issues has faulty project management and filters are faulty,LOW,New files created for handling new data coming into the database,12/19/2020,1/27/2020,2/27/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4613,UI,Environment,Check Breach Issues does not show the variance explanation in technical which is missing in UI,LOW,New files created for handling new data coming into the database,12/19/2020,12/22/2020,2/9/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4614,Data,Data,Check Breach Issues is not downloading for service logic which is not downloading,LOW,Code was corrected after confirming the changes with developer,12/19/2020,1/6/2020,2/16/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4615,Data,Requirements,Check Breach Issues does not show the variance explanation in vendor plugin which is missing in excel,LOW,UI desgin was modified as per the requirements,12/19/2020,2/1/2020,2/21/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4616,Data,Requirements,Check Breach Issues does not have filters for requirements and filters are applied with default values,LOW,Code API was modified in controller as per new data format in the database,12/19/2020,2/8/2020,4/6/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4617,UI,Code,Check Breach Issues has functionality Situation Analysis and filters are applied with default values,LOW,Validation of data corrected with new requirements added to the project,12/19/2020,2/15/2020,2/27/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4618,UI,Code,Check Breach Issues has third party issues in safety measures and does not work,LOW,Code API was modified in controller as per new data format in the database,12/19/2020,1/30/2020,3/28/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4619,Business Logic,Environment,Check Breach Issues does not show the variance explanation in vendor plugin which is missing in UI,LOW,Code API was modified in controller as per new data format in the database,12/19/2020,2/11/2020,3/5/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4620,Data,Third Party,Check Breach Issues shows incorrect safety measures which is missing in excel,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,12/19/2020,1/30/2020,2/28/2020,1.98,0,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,28,RTI2800,4621,Business Logic,Design,Headers for transaction amount(LCY) and transaction amount(USD) are not showing completely in the UI of Check Breach Issues tab.,LOW,Code API was modified in controller as per new data format in the database,12/19/2020,2/11/2020,4/2/2020,1.98,0,1,0
1220,MERLIN,M19,Breach/Issues,162,Breach Details Send Email,28,RTI2800,4622,Data,Third Party,"On Starting  the review for ROC Management, system doesn't send the Breach Details Send Email to SME, instead it sends a different email as review started",MEDIUM,Code was modified by adding new dependencies,12/19/2020,2/7/2020,2/10/2020,0.66,1,0,0
1220,MERLIN,M19,Breach/Issues,162,Breach Details Send Email,28,RTI2800,4623,Business Logic,Requirements,Breach Details Send Email has defect in inventory and filters are faulty,MEDIUM,New files created for handling new data coming into the database,12/19/2020,2/10/2020,4/7/2020,0.66,1,0,0
1220,MERLIN,M13,TTS,172,TTS Feed Processing & loading into DB,29,RTI2900,4624,Data,Data,TTS Feed Processing & loading into DB has faulty KPI which is missing in UI,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/18/2020,5/14/2020,4.2,1,1,0
1220,MERLIN,M13,TTS,172,TTS Feed Processing & loading into DB,29,RTI2900,4625,Data,Design,TTS Feed Processing & loading into DB shows incorrect inventory and filters are applied with default values,HIGH,Validation of data corrected with new requirements added to the project,4/7/2020,5/2/2020,5/10/2020,4.2,1,1,0
1220,MERLIN,M13,TTS,172,TTS Feed Processing & loading into DB,29,RTI2900,4626,UI,Design,TTS Feed Processing & loading into DB shows incorrect documentation and does not work,HIGH,Validation of data corrected with new requirements added to the project,4/7/2020,5/2/2020,5/30/2020,4.2,1,1,0
1220,MERLIN,M13,TTS,172,TTS Feed Processing & loading into DB,29,RTI2900,4627,UI,Third Party,TTS Feed Processing & loading into DB has functionality operations and filters are applied with default values,HIGH,New files created for handling new data coming into the database,4/7/2020,4/18/2020,5/31/2020,4.2,1,1,0
1220,MERLIN,M13,TTS,172,TTS Feed Processing & loading into DB,29,RTI2900,4628,UI,Environment,TTS Feed Processing & loading into DB has faulty analytical part and filters are applied with default values,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/22/2020,6/17/2020,4.2,1,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,29,RTI2900,4629,Business Logic,Third Party,ROI vs FFS Recon Tree has third party issues in testing modules which is incorrect,LOW,Validation of data corrected with new requirements added to the project,4/7/2020,5/5/2020,6/18/2020,2.98,2,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4630,UI,Environment,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",HIGH,Code API was modified in controller as per new data format in the database,4/7/2020,5/11/2020,5/12/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4631,Business Logic,Environment,Unable to sort date columns in Review Details grid in Ack Matching Report,HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,5/23/2020,7/17/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4632,Data,Third Party,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,HIGH,Code API was modified in controller as per new data format in the database,4/7/2020,4/19/2020,5/13/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4633,UI,Design,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",HIGH,Code was modified by adding new dependencies,4/7/2020,5/13/2020,6/20/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4634,Data,Design,Unable to sort date columns in Review Details grid in Ack Matching Report,HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,4/30/2020,5/8/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4635,UI,Third Party,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,HIGH,Validation of data corrected with new requirements added to the project,4/7/2020,5/26/2020,6/12/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4636,Business Logic,Design,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",HIGH,Issues were fixed by making changes in the setup,4/7/2020,5/5/2020,5/15/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4637,Business Logic,Design,Unable to sort date columns in Review Details grid in Ack Matching Report,HIGH,Validation of data corrected with new requirements added to the project,4/7/2020,5/2/2020,5/9/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4638,Data,Data,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,HIGH,Validation of data corrected with new requirements added to the project,4/7/2020,6/4/2020,6/16/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4639,Data,Code,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/14/2020,5/24/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4640,Business Logic,Requirements,Unable to sort date columns in Review Details grid in Ack Matching Report,HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,5/5/2020,6/19/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4641,UI,Data,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,HIGH,Code was modified by adding new dependencies,4/7/2020,6/1/2020,7/13/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4642,Data,Data,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,5/28/2020,7/4/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4643,Data,Requirements,Unable to sort date columns in Review Details grid in Ack Matching Report,HIGH,Data format was changed to fetch the data using code from the database,4/7/2020,4/19/2020,4/27/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4644,UI,Requirements,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,HIGH,Validation of data corrected with new requirements added to the project,4/7/2020,5/12/2020,5/19/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4645,UI,Design,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,5/15/2020,6/26/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4646,Business Logic,Design,Unable to sort date columns in Review Details grid in Ack Matching Report,HIGH,UI desgin was modified as per the requirements,4/7/2020,4/15/2020,6/8/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,29,RTI2900,4647,Data,Code,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,HIGH,Issues were fixed by making changes in the setup,4/7/2020,4/29/2020,6/27/2020,4.3,0,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,29,RTI2900,4648,UI,Requirements,Legal Entity Group shows duplicate value in Money Transaction Export,LOW,Data format was changed to fetch the data using code from the database,4/7/2020,5/29/2020,6/1/2020,2.2,3,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,29,RTI2900,4649,Data,Third Party,There's no SME column in the Money Transaction Export,LOW,Code was modified by adding new dependencies,4/7/2020,6/3/2020,6/6/2020,2.2,3,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,29,RTI2900,4650,UI,Third Party,"Money Transaction Export has some amount dropping for all periods when filter is selected as ALL are manually selected in RADEE/RADE. If specific GDL is selected, amount is downloaded in the excel.",LOW,New requirements were added to the project afer confirming with Client,4/7/2020,5/11/2020,7/6/2020,2.2,3,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,29,RTI2900,4651,Data,Code,Legal Entity Group shows duplicate value in Money Transaction Export,LOW,Code was modified by adding new dependencies,4/7/2020,4/11/2020,5/1/2020,2.2,3,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,29,RTI2900,4652,Data,Code,There's no SME column in the Money Transaction Export,LOW,New requirements were added to the project afer confirming with Client,4/7/2020,4/24/2020,4/24/2020,2.2,3,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,29,RTI2900,4653,UI,Requirements,"Money Transaction Export has some amount dropping for all periods when filter is selected as ALL are manually selected in RADEE/RADE. If specific GDL is selected, amount is downloaded in the excel.",LOW,Validation of data corrected with new requirements added to the project,4/7/2020,6/4/2020,8/3/2020,2.2,3,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,29,RTI2900,4654,UI,Design,Legal Entity Group shows duplicate value in Money Transaction Export,LOW,Validation of data corrected with new requirements added to the project,4/7/2020,6/2/2020,7/19/2020,2.2,3,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,29,RTI2900,4655,Business Logic,Requirements,ROC Details Excel Export has functionality data which is missing in UI,LOW,Validation of data corrected with new requirements added to the project,4/7/2020,5/9/2020,6/15/2020,4.45,3,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,29,RTI2900,4656,Business Logic,Third Party,ROC Details Excel Export has functionality database and filters are applied with default values,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/17/2020,4/18/2020,4.45,3,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,29,RTI2900,4657,Business Logic,Design,ROC Details Excel Export does not show the variance explanation in Ski excel download and filters are applied with default values,LOW,UI desgin was modified as per the requirements,4/7/2020,4/21/2020,5/16/2020,4.45,3,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,29,RTI2900,4658,UI,Design,ROC Details Excel Export has faulty technical which is missing in UI,LOW,Data format was changed to fetch the data using code from the database,4/7/2020,4/8/2020,5/28/2020,4.45,3,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,29,RTI2900,4659,UI,Design,ROC Loss Details Send Email does not show the variance explanation in DQM excel which is missing in UI,LOW,UI desgin was modified as per the requirements,4/7/2020,5/15/2020,6/27/2020,1.56,0,0,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,29,RTI2900,4660,UI,Code,ROC Loss Details Send Email does not have filters for metrics and does not work,LOW,Code was modified by adding new dependencies,4/7/2020,4/19/2020,5/24/2020,1.56,0,0,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,29,RTI2900,4661,Data,Third Party,ROC Loss Details Send Email has defect in code which is missing in UI,LOW,New files created for handling new data coming into the database,4/7/2020,5/9/2020,5/15/2020,1.56,0,0,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,29,RTI2900,4662,Data,Requirements,ROC Loss Details Send Email is not downloading for metrics which is missing in UI,LOW,Code was corrected after confirming the changes with developer,4/7/2020,5/22/2020,6/5/2020,1.56,0,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4663,Business Logic,Environment,Maps>=250 Data Tree Edit has faulty code which is missing in excel,HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,4/25/2020,5/12/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4664,Data,Requirements,Maps>=250 Data Tree Edit shows incorrect requirements which is missing in UI,HIGH,UI desgin was modified as per the requirements,4/7/2020,4/9/2020,5/8/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4665,UI,Third Party,Maps>=250 Data Tree Edit has defect in analytics which is incorrect,HIGH,UI desgin was modified as per the requirements,4/7/2020,4/10/2020,6/8/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4666,UI,Requirements,Maps>=250 Data Tree Edit has functionality data and does not work,HIGH,Code was corrected after confirming the changes with developer,4/7/2020,4/19/2020,5/14/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4667,Data,Third Party,Maps>=250 Data Tree Edit does not show the variance explanation in Situation Analysis and does not work,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/25/2020,6/13/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4668,Data,Design,Maps>=250 Data Tree has functionality Light testation which is incorrect,HIGH,Issues were fixed by making changes in the setup,4/7/2020,4/30/2020,5/22/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4669,Data,Data,Maps>=250 Data Tree does not have filters for software regulations which is missing in UI,HIGH,Data format was changed to fetch the data using code from the database,4/7/2020,4/14/2020,6/2/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4670,Business Logic,Code,Maps>=250 Data Tree has defect in documentation and filters are faulty,HIGH,Code API was modified in controller as per new data format in the database,4/7/2020,4/19/2020,4/26/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,29,RTI2900,4671,Data,Requirements,Maps>=250 Data Tree has third party issues in research which is incorrect,HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,5/6/2020,5/18/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4672,UI,Third Party,Maps>=250 Data Tree Edit has faulty documentation which is not downloading,LOW,Issues were fixed by making changes in the setup,4/7/2020,4/22/2020,5/17/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4673,Data,Data,Maps>=250 Data Tree Edit has faulty documentation which is not downloading,LOW,Code was corrected after confirming the changes with developer,4/7/2020,4/25/2020,5/26/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4674,Data,Third Party,Maps>=250 Data Tree Edit is not downloading for database construction and filters are applied with default values,LOW,New requirements were added to the project afer confirming with Client,4/7/2020,5/25/2020,7/24/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4675,Business Logic,Design,Maps>=250 Data Tree Edit contains bug in service logic which is not downloading,LOW,Validation of data corrected with new requirements added to the project,4/7/2020,5/7/2020,6/26/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4676,UI,Requirements,Maps>=250 Data Tree Edit has faulty analytics and filters are faulty,LOW,Validation of data corrected with new requirements added to the project,4/7/2020,6/2/2020,7/11/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4677,Business Logic,Third Party,Managed segments tree popup in the filter section shows blank data for Maps>=250 Data Tree Edit.,LOW,New requirements were added to the project afer confirming with Client,4/7/2020,4/17/2020,5/27/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4678,Business Logic,Code,Maps>=250 Data Tree Edit has faulty code which is missing in excel,LOW,Code API was modified in controller as per new data format in the database,4/7/2020,5/6/2020,7/3/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4679,Data,Third Party,Maps>=250 Data Tree Edit shows incorrect requirements which is missing in UI,LOW,New files created for handling new data coming into the database,4/7/2020,5/27/2020,6/26/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4680,UI,Design,Maps>=250 Data Tree Edit has defect in analytics which is incorrect,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,5/10/2020,5/25/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4681,Business Logic,Code,Maps>=250 Data Tree Edit has functionality data and does not work,LOW,Validation of data corrected with new requirements added to the project,4/7/2020,5/5/2020,6/2/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4682,Data,Environment,Maps>=250 Data Tree Edit does not show the variance explanation in Situation Analysis and does not work,LOW,Issues were fixed by making changes in the setup,4/7/2020,4/15/2020,5/27/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4683,UI,Data,Maps>=250 Data Tree Edit has faulty documentation which is not downloading,LOW,Code was modified by adding new dependencies,4/7/2020,5/4/2020,6/9/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4684,Business Logic,Data,Maps>=250 Data Tree Edit has faulty documentation which is not downloading,LOW,Data format was changed to fetch the data using code from the database,4/7/2020,5/28/2020,5/29/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4685,Business Logic,Data,Maps>=250 Data Tree Edit is not downloading for database construction and filters are applied with default values,LOW,Data format was changed to fetch the data using code from the database,4/7/2020,4/29/2020,5/13/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4686,Data,Data,Maps>=250 Data Tree Edit contains bug in service logic which is not downloading,LOW,Code API was modified in controller as per new data format in the database,4/7/2020,5/5/2020,5/28/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4687,Business Logic,Third Party,Maps>=250 Data Tree Edit has faulty analytics and filters are faulty,LOW,UI desgin was modified as per the requirements,4/7/2020,4/13/2020,5/9/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4688,Business Logic,Data,Managed segments tree popup in the filter section shows blank data for Maps>=250 Data Tree Edit.,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/25/2020,5/2/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4689,UI,Requirements,Maps>=250 Data Tree Edit has faulty code which is missing in excel,LOW,Code was corrected after confirming the changes with developer,4/7/2020,5/21/2020,5/21/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4690,Data,Environment,Maps>=250 Data Tree Edit shows incorrect requirements which is missing in UI,LOW,Validation of data corrected with new requirements added to the project,4/7/2020,5/25/2020,6/18/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,29,RTI2900,4691,Data,Design,Maps>=250 Data Tree Edit has defect in analytics which is incorrect,LOW,Code was modified by adding new dependencies,4/7/2020,5/11/2020,6/13/2020,4.1,2,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,29,RTI2900,4692,Business Logic,Data,Maps>=250 Data Tree Submit has faulty code which is not downloading,MEDIUM,New files created for handling new data coming into the database,4/7/2020,6/4/2020,6/29/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,29,RTI2900,4693,Business Logic,Code,Maps>=250 Data Tree Submit does not have filters for documentation which is missing in UI,MEDIUM,Code was modified by adding new dependencies,4/7/2020,4/17/2020,5/14/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,29,RTI2900,4694,UI,Design,Maps>=250 Data Tree Submit has faulty code which is not downloading,MEDIUM,Issues were fixed by making changes in the setup,4/7/2020,4/30/2020,6/21/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,29,RTI2900,4695,Business Logic,Environment,Maps>=250 Data Tree Submit does not have filters for documentation which is missing in UI,MEDIUM,Issues were fixed by making changes in the setup,4/7/2020,4/11/2020,4/24/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,29,RTI2900,4696,Business Logic,Environment,Maps>=250 Data Tree Submit shows incorrect process scheduling which is missing in excel,MEDIUM,UI desgin was modified as per the requirements,4/7/2020,5/27/2020,6/2/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,29,RTI2900,4697,Data,Design,Maps>=250 Data Tree Submit has defect in Loss Details which is missing in UI,MEDIUM,Data format was changed to fetch the data using code from the database,4/7/2020,4/16/2020,4/18/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4698,UI,Requirements,Maps>=250 Data Tree Add Rows shows incorrect database construction and filters are faulty,HIGH,Code was modified by adding new dependencies,4/7/2020,6/4/2020,6/11/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4699,Data,Design,Maps>=250 Data Tree Add Rows has defect in process scheduling and does not work,HIGH,New requirements were added to the project afer confirming with Client,4/7/2020,4/12/2020,5/11/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4700,Data,Data,Maps>=250 Data Tree Add Rows shows incorrect Situation Analysis which is not downloading,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/25/2020,6/14/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4701,UI,Environment,Maps>=250 Data Tree Add Rows has functionality metrics which is missing in excel,HIGH,UI desgin was modified as per the requirements,4/7/2020,4/29/2020,5/2/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4702,UI,Third Party,Excel icon for Maps>=250 Data Tree Add Rows matching report is not shown correctly. It downloads same report as TTS tab excel export.,HIGH,Code was modified by adding new dependencies,4/7/2020,5/7/2020,6/12/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4703,UI,Third Party,Maps>=250 Data Tree Add Rows contains bug in code which is incorrect,HIGH,Code API was modified in controller as per new data format in the database,4/7/2020,5/21/2020,7/2/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4704,Data,Third Party,Maps>=250 Data Tree Add Rows has defect in Loss Details which is incorrect,HIGH,New files created for handling new data coming into the database,4/7/2020,4/17/2020,5/15/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4705,UI,Design,Maps>=250 Data Tree Add Rows does not have filters for Situation Analysis and does not work,HIGH,Code was corrected after confirming the changes with developer,4/7/2020,4/22/2020,6/17/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4706,Business Logic,Design,Maps>=250 Data Tree Add Rows does not show the variance explanation in database which is incorrect,HIGH,Data format was changed to fetch the data using code from the database,4/7/2020,5/4/2020,5/14/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4707,Data,Data,Maps>=250 Data Tree Add Rows contains bug in service logic and filters are applied with default values,HIGH,Code was corrected after confirming the changes with developer,4/7/2020,6/1/2020,7/6/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4708,Business Logic,Environment,Maps>=250 Data Tree Add Rows has faulty technical which is incorrect,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/7/2020,4/10/2020,5/5/2020,1.65,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,29,RTI2900,4709,UI,Data,Maps>=250 Data Tree Add Rows has faulty process scheduling and filters are faulty,HIGH,New files created for handling new data coming into the database,4/7/2020,4/20/2020,5/29/2020,1.65,1,1,0
